unique_id,ds,y,onpromotion
44_1695836,2017-01-01,0.0,False
44_1695836,2017-01-02,183.696,False
44_1695836,2017-01-03,101.871,False
44_1695836,2017-01-04,143.501,True
44_1695836,2017-01-05,70.773,False
44_1695836,2017-01-06,102.431,False
44_1695836,2017-01-07,179.911,False
44_1695836,2017-01-08,170.86,False
44_1695836,2017-01-09,113.965,False
44_1695836,2017-01-10,103.656,False
44_1695836,2017-01-11,139.534,True
44_1695836,2017-01-12,67.664,False
44_1695836,2017-01-13,103.988,False
44_1695836,2017-01-14,150.06,False
44_1695836,2017-01-15,333.416,False
44_1695836,2017-01-16,176.003,False
44_1695836,2017-01-17,132.407,False
44_1695836,2017-01-18,174.887,True
44_1695836,2017-01-19,111.311,False
44_1695836,2017-01-20,112.184,False
44_1695836,2017-01-21,235.793,False
44_1695836,2017-01-22,234.191,False
44_1695836,2017-01-23,113.803,False
44_1695836,2017-01-24,113.418,False
44_1695836,2017-01-25,171.343,True
44_1695836,2017-01-26,129.693,False
44_1695836,2017-01-27,178.495,False
44_1695836,2017-01-28,289.605,False
44_1695836,2017-01-29,299.764,False
44_1695836,2017-01-30,120.463,False
44_1695836,2017-01-31,137.735,False
44_1695836,2017-02-01,246.566,True
44_1695836,2017-02-02,131.016,False
44_1695836,2017-02-03,136.262,False
44_1695836,2017-02-04,250.909,False
44_1695836,2017-02-05,303.395,False
44_1695836,2017-02-06,163.896,False
44_1695836,2017-02-07,130.773,False
44_1695836,2017-02-08,290.139,True
44_1695836,2017-02-09,127.968,False
44_1695836,2017-02-10,98.683,False
44_1695836,2017-02-11,152.567,False
44_1695836,2017-02-12,193.058,False
44_1695836,2017-02-13,148.159,False
44_1695836,2017-02-14,85.602,False
44_1695836,2017-02-15,139.15,True
44_1695836,2017-02-16,5.398,False
44_1695836,2017-02-17,0.0,False
44_1695836,2017-02-18,0.0,False
44_1695836,2017-02-19,0.0,False
44_1695836,2017-02-20,69.578,False
44_1695836,2017-02-21,145.806,False
44_1695836,2017-02-22,253.323,True
44_1695836,2017-02-23,193.578,False
44_1695836,2017-02-24,182.041,False
44_1695836,2017-02-25,209.133,False
44_1695836,2017-02-26,9.769,False
44_1695836,2017-02-27,2.656,False
44_1695836,2017-02-28,0.0,False
44_1695836,2017-03-01,0.0,False
44_1695836,2017-03-02,0.0,False
44_1695836,2017-03-03,0.0,False
44_1695836,2017-03-04,0.152,False
44_1695836,2017-03-05,0.0,False
44_1695836,2017-03-06,0.0,False
44_1695836,2017-03-07,97.014,False
44_1695836,2017-03-08,312.394,True
44_1695836,2017-03-09,176.231,False
44_1695836,2017-03-10,200.636,False
44_1695836,2017-03-11,135.276,False
44_1695836,2017-03-12,0.0,False
44_1695836,2017-03-13,52.588,False
44_1695836,2017-03-14,174.711,False
44_1695836,2017-03-15,307.871,True
44_1695836,2017-03-16,137.68,False
44_1695836,2017-03-17,60.367,False
44_1695836,2017-03-18,26.134,False
44_1695836,2017-03-19,1.47,False
44_1695836,2017-03-20,0.0,False
44_1695836,2017-03-21,133.295,False
44_1695836,2017-03-22,153.995,True
44_1695836,2017-03-23,0.0,False
44_1695836,2017-03-24,0.0,False
44_1695836,2017-03-25,0.0,False
44_1695836,2017-03-26,0.0,False
44_1695836,2017-03-27,84.008,False
44_1695836,2017-03-28,153.581,False
44_1695836,2017-03-29,330.933,True
44_1695836,2017-03-30,157.029,False
44_1695836,2017-03-31,230.36,False
44_1695836,2017-04-01,292.098,False
44_1695836,2017-04-02,25.659,False
44_1695836,2017-04-03,1.291,False
44_1695836,2017-04-04,0.0,False
44_1695836,2017-04-05,0.0,False
44_1695836,2017-04-06,0.0,False
44_1695836,2017-04-07,0.0,False
44_1695836,2017-04-08,0.0,False
44_1695836,2017-04-09,68.085,False
44_1695836,2017-04-10,51.233,False
44_1695836,2017-04-11,150.238,False
44_1695836,2017-04-12,204.862,True
44_1695836,2017-04-13,89.0,False
44_1695836,2017-04-14,0.46,False
44_1695836,2017-04-15,0.0,False
44_1695836,2017-04-16,0.246,False
44_1695836,2017-04-17,207.767,False
44_1695836,2017-04-18,161.854,False
44_1695836,2017-04-19,255.146,True
44_1695836,2017-04-20,32.532,False
44_1695836,2017-04-21,0.476,False
44_1695836,2017-04-22,46.946,False
44_1695836,2017-04-23,48.523,False
44_1695836,2017-04-24,61.396,False
44_1695836,2017-04-25,177.809,False
44_1695836,2017-04-26,305.299,True
44_1695836,2017-04-27,178.548,False
44_1695836,2017-04-28,162.603,False
44_1695836,2017-04-29,230.726,False
44_1695836,2017-04-30,218.903,False
44_1695836,2017-05-01,276.784,False
44_1695836,2017-05-02,191.833,False
44_1695836,2017-05-03,274.51,True
44_1695836,2017-05-04,179.072,False
44_1695836,2017-05-05,201.271,False
44_1695836,2017-05-06,142.29,False
44_1695836,2017-05-07,56.263,False
44_1695836,2017-05-08,72.528,False
44_1695836,2017-05-09,182.858,False
44_1695836,2017-05-10,189.008,True
44_1695836,2017-05-11,110.772,False
44_1695836,2017-05-12,169.167,False
44_1695836,2017-05-13,357.002,False
44_1695836,2017-05-14,197.824,False
44_1695836,2017-05-15,9.826,False
44_1695836,2017-05-16,2.121,False
44_1695836,2017-05-17,262.671,True
44_1695836,2017-05-18,140.411,False
44_1695836,2017-05-19,167.669,False
44_1695836,2017-05-20,236.247,False
44_1695836,2017-05-21,289.884,False
44_1695836,2017-05-22,223.673,False
44_1695836,2017-05-23,166.674,False
44_1695836,2017-05-24,256.954,True
44_1695836,2017-05-25,153.397,False
44_1695836,2017-05-26,179.987,False
44_1695836,2017-05-27,157.429,False
44_1695836,2017-05-28,187.313,False
44_1695836,2017-05-29,149.566,False
44_1695836,2017-05-30,128.567,False
44_1695836,2017-05-31,179.897,True
44_1695836,2017-06-01,122.952,False
44_1695836,2017-06-02,100.336,False
44_1695836,2017-06-03,229.511,False
44_1695836,2017-06-04,216.61,False
44_1695836,2017-06-05,167.231,False
44_1695836,2017-06-06,106.329,False
44_1695836,2017-06-07,195.813,True
44_1695836,2017-06-08,83.801,False
44_1695836,2017-06-09,102.29,False
44_1695836,2017-06-10,145.459,False
44_1695836,2017-06-11,220.571,False
44_1695836,2017-06-12,119.781,False
44_1695836,2017-06-13,78.539,False
44_1695836,2017-06-14,142.027,True
44_1695836,2017-06-15,74.491,False
44_1695836,2017-06-16,97.432,False
44_1695836,2017-06-17,137.215,False
44_1695836,2017-06-18,108.422,False
44_1695836,2017-06-19,98.228,False
44_1695836,2017-06-20,109.176,False
44_1695836,2017-06-21,174.942,True
44_1695836,2017-06-22,70.921,False
44_1695836,2017-06-23,85.587,False
44_1695836,2017-06-24,116.052,False
44_1695836,2017-06-25,136.304,False
44_1695836,2017-06-26,147.085,False
44_1695836,2017-06-27,113.237,False
44_1695836,2017-06-28,113.635,True
44_1695836,2017-06-29,74.31,False
44_1695836,2017-06-30,125.614,False
44_1695836,2017-07-01,169.489,False
44_1695836,2017-07-02,184.869,False
44_1695836,2017-07-03,121.137,False
44_1695836,2017-07-04,94.538,False
44_1695836,2017-07-05,188.386,True
44_1695836,2017-07-06,112.347,False
44_1695836,2017-07-07,128.024,False
44_1695836,2017-07-08,174.653,False
44_1695836,2017-07-09,251.568,False
44_1695836,2017-07-10,143.371,False
44_1695836,2017-07-11,83.158,False
44_1695836,2017-07-12,167.079,True
44_1695836,2017-07-13,108.042,False
44_1695836,2017-07-14,114.617,False
44_1695836,2017-07-15,191.065,False
44_1695836,2017-07-16,221.582,False
44_1695836,2017-07-17,149.084,False
44_1695836,2017-07-18,107.878,False
44_1695836,2017-07-19,293.704,True
44_1695836,2017-07-20,150.916,False
44_1695836,2017-07-21,170.103,False
44_1695836,2017-07-22,331.026,False
44_1695836,2017-07-23,279.393,False
44_1695836,2017-07-24,183.301,False
44_1695836,2017-07-25,174.237,False
44_1695836,2017-07-26,295.365,True
44_1695836,2017-07-27,152.516,False
44_1695836,2017-07-28,183.941,False
44_1695836,2017-07-29,385.305,False
44_1695836,2017-07-30,394.282,False
44_1695836,2017-07-31,250.42,False
44_1695836,2017-08-01,278.412,False
44_1695836,2017-08-02,414.794,True
44_1695836,2017-08-03,88.206,False
44_1695836,2017-08-04,61.794,False
44_1695836,2017-08-05,21.038,False
44_1695836,2017-08-06,1.687,False
44_1695836,2017-08-07,0.0,False
44_1695836,2017-08-08,0.0,False
44_1695836,2017-08-09,1.214,True
44_1695836,2017-08-10,0.0,False
44_1695836,2017-08-11,5.532,False
44_1695836,2017-08-12,1.886,False
44_1695836,2017-08-13,24.829,False
44_1695836,2017-08-14,40.082,False
44_1695836,2017-08-15,15.815,False
44_1695845,2017-01-01,0.0,False
44_1695845,2017-01-02,149.0,False
44_1695845,2017-01-03,103.0,False
44_1695845,2017-01-04,195.0,True
44_1695845,2017-01-05,101.0,False
44_1695845,2017-01-06,93.0,False
44_1695845,2017-01-07,159.0,False
44_1695845,2017-01-08,185.0,False
44_1695845,2017-01-09,92.0,False
44_1695845,2017-01-10,69.0,False
44_1695845,2017-01-11,129.0,True
44_1695845,2017-01-12,74.0,False
44_1695845,2017-01-13,122.0,False
44_1695845,2017-01-14,135.0,False
44_1695845,2017-01-15,162.0,False
44_1695845,2017-01-16,94.0,False
44_1695845,2017-01-17,91.0,False
44_1695845,2017-01-18,135.0,True
44_1695845,2017-01-19,64.0,False
44_1695845,2017-01-20,97.0,False
44_1695845,2017-01-21,153.0,False
44_1695845,2017-01-22,93.0,False
44_1695845,2017-01-23,81.0,False
44_1695845,2017-01-24,75.0,False
44_1695845,2017-01-25,174.0,True
44_1695845,2017-01-26,59.0,False
44_1695845,2017-01-27,75.0,False
44_1695845,2017-01-28,125.0,False
44_1695845,2017-01-29,142.0,False
44_1695845,2017-01-30,49.0,False
44_1695845,2017-01-31,69.0,False
44_1695845,2017-02-01,159.0,True
44_1695845,2017-02-02,83.0,False
44_1695845,2017-02-03,93.0,False
44_1695845,2017-02-04,106.0,False
44_1695845,2017-02-05,147.0,False
44_1695845,2017-02-06,77.0,False
44_1695845,2017-02-07,76.0,False
44_1695845,2017-02-08,155.0,True
44_1695845,2017-02-09,75.0,False
44_1695845,2017-02-10,79.0,False
44_1695845,2017-02-11,100.0,False
44_1695845,2017-02-12,108.0,False
44_1695845,2017-02-13,75.0,False
44_1695845,2017-02-14,67.0,False
44_1695845,2017-02-15,150.0,True
44_1695845,2017-02-16,57.0,False
44_1695845,2017-02-17,82.0,False
44_1695845,2017-02-18,156.0,False
44_1695845,2017-02-19,90.0,False
44_1695845,2017-02-20,67.0,False
44_1695845,2017-02-21,71.0,False
44_1695845,2017-02-22,131.0,True
44_1695845,2017-02-23,48.0,False
44_1695845,2017-02-24,92.0,False
44_1695845,2017-02-25,88.0,False
44_1695845,2017-02-26,104.0,False
44_1695845,2017-02-27,73.0,False
44_1695845,2017-02-28,89.0,False
44_1695845,2017-03-01,158.0,True
44_1695845,2017-03-02,73.0,False
44_1695845,2017-03-03,97.0,False
44_1695845,2017-03-04,143.0,False
44_1695845,2017-03-05,135.0,False
44_1695845,2017-03-06,79.0,False
44_1695845,2017-03-07,67.0,False
44_1695845,2017-03-08,96.0,True
44_1695845,2017-03-09,61.0,False
44_1695845,2017-03-10,88.0,False
44_1695845,2017-03-11,114.0,False
44_1695845,2017-03-12,130.0,False
44_1695845,2017-03-13,72.0,False
44_1695845,2017-03-14,86.0,False
44_1695845,2017-03-15,139.0,True
44_1695845,2017-03-16,71.0,False
44_1695845,2017-03-17,86.0,False
44_1695845,2017-03-18,117.0,False
44_1695845,2017-03-19,156.0,False
44_1695845,2017-03-20,73.0,False
44_1695845,2017-03-21,54.0,False
44_1695845,2017-03-22,111.0,True
44_1695845,2017-03-23,56.0,False
44_1695845,2017-03-24,86.0,False
44_1695845,2017-03-25,137.0,False
44_1695845,2017-03-26,127.0,False
44_1695845,2017-03-27,91.0,False
44_1695845,2017-03-28,59.0,False
44_1695845,2017-03-29,176.0,True
44_1695845,2017-03-30,75.0,False
44_1695845,2017-03-31,108.0,False
44_1695845,2017-04-01,166.0,False
44_1695845,2017-04-02,94.0,False
44_1695845,2017-04-03,64.0,False
44_1695845,2017-04-04,65.0,False
44_1695845,2017-04-05,113.0,True
44_1695845,2017-04-06,82.0,False
44_1695845,2017-04-07,79.0,False
44_1695845,2017-04-08,146.0,False
44_1695845,2017-04-09,146.0,False
44_1695845,2017-04-10,87.0,False
44_1695845,2017-04-11,116.0,False
44_1695845,2017-04-12,127.0,True
44_1695845,2017-04-13,113.0,False
44_1695845,2017-04-14,102.0,False
44_1695845,2017-04-15,109.0,False
44_1695845,2017-04-16,102.0,False
44_1695845,2017-04-17,118.0,False
44_1695845,2017-04-18,98.0,False
44_1695845,2017-04-19,92.0,True
44_1695845,2017-04-20,77.0,False
44_1695845,2017-04-21,92.0,False
44_1695845,2017-04-22,96.0,False
44_1695845,2017-04-23,144.0,False
44_1695845,2017-04-24,94.0,False
44_1695845,2017-04-25,64.0,False
44_1695845,2017-04-26,115.0,True
44_1695845,2017-04-27,57.0,False
44_1695845,2017-04-28,71.0,False
44_1695845,2017-04-29,112.0,False
44_1695845,2017-04-30,108.0,False
44_1695845,2017-05-01,140.0,False
44_1695845,2017-05-02,98.0,False
44_1695845,2017-05-03,145.0,True
44_1695845,2017-05-04,92.0,False
44_1695845,2017-05-05,79.0,False
44_1695845,2017-05-06,120.0,False
44_1695845,2017-05-07,103.0,False
44_1695845,2017-05-08,77.0,False
44_1695845,2017-05-09,70.0,False
44_1695845,2017-05-10,124.0,True
44_1695845,2017-05-11,54.0,False
44_1695845,2017-05-12,80.0,False
44_1695845,2017-05-13,137.0,False
44_1695845,2017-05-14,94.0,False
44_1695845,2017-05-15,71.0,False
44_1695845,2017-05-16,100.0,False
44_1695845,2017-05-17,181.0,True
44_1695845,2017-05-18,86.0,False
44_1695845,2017-05-19,77.0,False
44_1695845,2017-05-20,114.0,False
44_1695845,2017-05-21,130.0,False
44_1695845,2017-05-22,80.0,False
44_1695845,2017-05-23,69.0,False
44_1695845,2017-05-24,90.0,True
44_1695845,2017-05-25,60.0,False
44_1695845,2017-05-26,112.0,False
44_1695845,2017-05-27,97.0,False
44_1695845,2017-05-28,113.0,False
44_1695845,2017-05-29,101.0,False
44_1695845,2017-05-30,83.0,False
44_1695845,2017-05-31,129.0,True
44_1695845,2017-06-01,94.0,False
44_1695845,2017-06-02,80.0,False
44_1695845,2017-06-03,120.0,False
44_1695845,2017-06-04,119.0,False
44_1695845,2017-06-05,97.0,False
44_1695845,2017-06-06,72.0,False
44_1695845,2017-06-07,133.0,True
44_1695845,2017-06-08,74.0,False
44_1695845,2017-06-09,102.0,False
44_1695845,2017-06-10,114.0,False
44_1695845,2017-06-11,115.0,False
44_1695845,2017-06-12,89.0,False
44_1695845,2017-06-13,81.0,False
44_1695845,2017-06-14,115.0,True
44_1695845,2017-06-15,84.0,False
44_1695845,2017-06-16,84.0,False
44_1695845,2017-06-17,113.0,False
44_1695845,2017-06-18,97.0,False
44_1695845,2017-06-19,86.0,False
44_1695845,2017-06-20,99.0,False
44_1695845,2017-06-21,140.0,True
44_1695845,2017-06-22,72.0,False
44_1695845,2017-06-23,70.0,False
44_1695845,2017-06-24,90.0,False
44_1695845,2017-06-25,120.0,False
44_1695845,2017-06-26,82.0,False
44_1695845,2017-06-27,68.0,False
44_1695845,2017-06-28,126.0,True
44_1695845,2017-06-29,85.0,True
44_1695845,2017-06-30,90.0,True
44_1695845,2017-07-01,146.0,True
44_1695845,2017-07-02,147.0,True
44_1695845,2017-07-03,99.0,True
44_1695845,2017-07-04,85.0,True
44_1695845,2017-07-05,147.0,True
44_1695845,2017-07-06,84.0,True
44_1695845,2017-07-07,103.0,True
44_1695845,2017-07-08,107.0,True
44_1695845,2017-07-09,144.0,True
44_1695845,2017-07-10,86.0,True
44_1695845,2017-07-11,80.0,True
44_1695845,2017-07-12,112.0,True
44_1695845,2017-07-13,56.0,False
44_1695845,2017-07-14,96.0,False
44_1695845,2017-07-15,112.0,False
44_1695845,2017-07-16,83.0,False
44_1695845,2017-07-17,104.0,False
44_1695845,2017-07-18,102.0,False
44_1695845,2017-07-19,133.0,True
44_1695845,2017-07-20,80.0,False
44_1695845,2017-07-21,75.0,False
44_1695845,2017-07-22,100.0,True
44_1695845,2017-07-23,117.0,True
44_1695845,2017-07-24,85.0,True
44_1695845,2017-07-25,63.0,True
44_1695845,2017-07-26,120.0,True
44_1695845,2017-07-27,74.0,False
44_1695845,2017-07-28,77.0,False
44_1695845,2017-07-29,105.0,False
44_1695845,2017-07-30,106.0,False
44_1695845,2017-07-31,109.0,False
44_1695845,2017-08-01,85.0,False
44_1695845,2017-08-02,142.0,True
44_1695845,2017-08-03,78.0,False
44_1695845,2017-08-04,76.0,False
44_1695845,2017-08-05,81.0,False
44_1695845,2017-08-06,122.0,False
44_1695845,2017-08-07,82.0,False
44_1695845,2017-08-08,83.0,False
44_1695845,2017-08-09,117.0,True
44_1695845,2017-08-10,50.0,False
44_1695845,2017-08-11,92.0,False
44_1695845,2017-08-12,84.0,False
44_1695845,2017-08-13,72.0,False
44_1695845,2017-08-14,86.0,False
44_1695845,2017-08-15,59.0,False
44_1696007,2017-01-01,0.0,False
44_1696007,2017-01-02,219.019,False
44_1696007,2017-01-03,160.73,False
44_1696007,2017-01-04,266.692,True
44_1696007,2017-01-05,105.5,False
44_1696007,2017-01-06,171.019,False
44_1696007,2017-01-07,85.673,False
44_1696007,2017-01-08,1.5,False
44_1696007,2017-01-09,55.712,False
44_1696007,2017-01-10,145.019,False
44_1696007,2017-01-11,260.346,True
44_1696007,2017-01-12,101.519,False
44_1696007,2017-01-13,146.269,False
44_1696007,2017-01-14,200.519,False
44_1696007,2017-01-15,220.519,False
44_1696007,2017-01-16,146.115,False
44_1696007,2017-01-17,131.308,False
44_1696007,2017-01-18,178.962,True
44_1696007,2017-01-19,51.269,False
44_1696007,2017-01-20,31.481,False
44_1696007,2017-01-21,64.981,False
44_1696007,2017-01-22,204.5,False
44_1696007,2017-01-23,130.423,False
44_1696007,2017-01-24,123.135,False
44_1696007,2017-01-25,233.327,True
44_1696007,2017-01-26,102.769,False
44_1696007,2017-01-27,18.365,False
44_1696007,2017-01-28,1.673,False
44_1696007,2017-01-29,145.058,False
44_1696007,2017-01-30,55.404,False
44_1696007,2017-01-31,59.269,False
44_1696007,2017-02-01,261.462,True
44_1696007,2017-02-02,31.154,False
44_1696007,2017-02-03,48.827,False
44_1696007,2017-02-04,173.981,False
44_1696007,2017-02-05,145.346,False
44_1696007,2017-02-06,127.789,False
44_1696007,2017-02-07,117.712,False
44_1696007,2017-02-08,312.673,True
44_1696007,2017-02-09,117.288,False
44_1696007,2017-02-10,157.481,False
44_1696007,2017-02-11,161.5,False
44_1696007,2017-02-12,179.462,False
44_1696007,2017-02-13,102.904,False
44_1696007,2017-02-14,78.885,False
44_1696007,2017-02-15,240.115,True
44_1696007,2017-02-16,114.423,False
44_1696007,2017-02-17,119.192,False
44_1696007,2017-02-18,236.942,False
44_1696007,2017-02-19,170.327,False
44_1696007,2017-02-20,71.135,False
44_1696007,2017-02-21,83.5,False
44_1696007,2017-02-22,181.808,True
44_1696007,2017-02-23,37.346,False
44_1696007,2017-02-24,18.019,False
44_1696007,2017-02-25,98.712,False
44_1696007,2017-02-26,129.558,False
44_1696007,2017-02-27,112.423,False
44_1696007,2017-02-28,213.019,False
44_1696007,2017-03-01,256.596,True
44_1696007,2017-03-02,152.712,False
44_1696007,2017-03-03,178.789,False
44_1696007,2017-03-04,216.038,False
44_1696007,2017-03-05,63.712,False
44_1696007,2017-03-06,108.769,False
44_1696007,2017-03-07,122.365,False
44_1696007,2017-03-08,252.327,True
44_1696007,2017-03-09,95.865,False
44_1696007,2017-03-10,94.615,False
44_1696007,2017-03-11,139.115,False
44_1696007,2017-03-12,246.904,False
44_1696007,2017-03-13,129.212,False
44_1696007,2017-03-14,128.097,False
44_1696007,2017-03-15,249.904,True
44_1696007,2017-03-16,90.346,False
44_1696007,2017-03-17,138.692,False
44_1696007,2017-03-18,202.596,False
44_1696007,2017-03-19,238.442,False
44_1696007,2017-03-20,196.846,False
44_1696007,2017-03-21,135.039,False
44_1696007,2017-03-22,239.365,True
44_1696007,2017-03-23,118.712,False
44_1696007,2017-03-24,135.038,False
44_1696007,2017-03-25,211.904,False
44_1696007,2017-03-26,224.711,False
44_1696007,2017-03-27,166.25,False
44_1696007,2017-03-28,100.0,False
44_1696007,2017-03-29,260.442,True
44_1696007,2017-03-30,136.077,False
44_1696007,2017-03-31,141.192,False
44_1696007,2017-04-01,332.885,False
44_1696007,2017-04-02,58.076,False
44_1696007,2017-04-03,64.25,False
44_1696007,2017-04-04,67.039,False
44_1696007,2017-04-05,51.673,True
44_1696007,2017-04-06,31.923,False
44_1696007,2017-04-07,148.692,False
44_1696007,2017-04-08,185.961,False
44_1696007,2017-04-09,199.25,False
44_1696007,2017-04-10,112.481,False
44_1696007,2017-04-11,137.635,False
44_1696007,2017-04-12,274.77,True
44_1696007,2017-04-13,201.289,False
44_1696007,2017-04-14,192.981,False
44_1696007,2017-04-15,141.288,False
44_1696007,2017-04-16,166.0,False
44_1696007,2017-04-17,148.173,False
44_1696007,2017-04-18,117.558,False
44_1696007,2017-04-19,192.75,True
44_1696007,2017-04-20,91.039,False
44_1696007,2017-04-21,132.942,False
44_1696007,2017-04-22,179.442,False
44_1696007,2017-04-23,218.25,False
44_1696007,2017-04-24,96.596,False
44_1696007,2017-04-25,111.481,False
44_1696007,2017-04-26,207.865,True
44_1696007,2017-04-27,96.5,False
44_1696007,2017-04-28,101.25,False
44_1696007,2017-04-29,132.654,False
44_1696007,2017-04-30,151.596,False
44_1696007,2017-05-01,225.346,False
44_1696007,2017-05-02,101.731,False
44_1696007,2017-05-03,176.423,True
44_1696007,2017-05-04,81.212,False
44_1696007,2017-05-05,106.673,False
44_1696007,2017-05-06,182.0,False
44_1696007,2017-05-07,190.25,False
44_1696007,2017-05-08,119.577,False
44_1696007,2017-05-09,82.673,False
44_1696007,2017-05-10,214.346,True
44_1696007,2017-05-11,87.885,False
44_1696007,2017-05-12,123.596,False
44_1696007,2017-05-13,182.827,False
44_1696007,2017-05-14,15.173,False
44_1696007,2017-05-15,52.038,False
44_1696007,2017-05-16,97.404,False
44_1696007,2017-05-17,111.269,True
44_1696007,2017-05-18,1.231,False
44_1696007,2017-05-19,75.365,False
44_1696007,2017-05-20,36.654,False
44_1696007,2017-05-21,167.135,False
44_1696007,2017-05-22,94.192,False
44_1696007,2017-05-23,72.769,False
44_1696007,2017-05-24,169.385,True
44_1696007,2017-05-25,104.654,False
44_1696007,2017-05-26,170.654,False
44_1696007,2017-05-27,38.5,False
44_1696007,2017-05-28,124.712,False
44_1696007,2017-05-29,102.423,False
44_1696007,2017-05-30,83.0,False
44_1696007,2017-05-31,167.346,True
44_1696007,2017-06-01,77.981,False
44_1696007,2017-06-02,51.278,False
44_1696007,2017-06-03,100.747,False
44_1696007,2017-06-04,244.785,False
44_1696007,2017-06-05,62.759,False
44_1696007,2017-06-06,109.152,False
44_1696007,2017-06-07,169.481,True
44_1696007,2017-06-08,55.177,False
44_1696007,2017-06-09,70.278,False
44_1696007,2017-06-10,21.595,False
44_1696007,2017-06-11,175.181,False
44_1696007,2017-06-12,149.061,False
44_1696007,2017-06-13,147.545,False
44_1696007,2017-06-14,242.727,True
44_1696007,2017-06-15,93.899,False
44_1696007,2017-06-16,145.02,False
44_1696007,2017-06-17,249.161,False
44_1696007,2017-06-18,200.505,False
44_1696007,2017-06-19,107.899,False
44_1696007,2017-06-20,57.293,False
44_1696007,2017-06-21,204.576,True
44_1696007,2017-06-22,106.384,False
44_1696007,2017-06-23,131.111,False
44_1696007,2017-06-24,190.485,False
44_1696007,2017-06-25,209.152,False
44_1696007,2017-06-26,142.273,False
44_1696007,2017-06-27,112.768,False
44_1696007,2017-06-28,181.697,True
44_1696007,2017-06-29,51.545,False
44_1696007,2017-06-30,142.808,False
44_1696007,2017-07-01,61.657,False
44_1696007,2017-07-02,234.01,False
44_1696007,2017-07-03,148.334,False
44_1696007,2017-07-04,120.364,False
44_1696007,2017-07-05,197.051,True
44_1696007,2017-07-06,0.0,False
44_1696007,2017-07-07,33.0,False
44_1696007,2017-07-08,172.947,False
44_1696007,2017-07-09,216.663,False
44_1696007,2017-07-10,54.179,False
44_1696007,2017-07-11,0.0,False
44_1696007,2017-07-12,60.863,True
44_1696007,2017-07-13,73.621,False
44_1696007,2017-07-14,74.158,False
44_1696007,2017-07-15,183.105,False
44_1696007,2017-07-16,55.537,False
44_1696007,2017-07-17,2.042,False
44_1696007,2017-07-18,0.274,False
44_1696007,2017-07-19,97.674,True
44_1696007,2017-07-20,71.947,False
44_1696007,2017-07-21,38.432,False
44_1696007,2017-07-22,46.158,False
44_1696007,2017-07-23,165.147,False
44_1696007,2017-07-24,36.842,False
44_1696007,2017-07-25,1.0,False
44_1696007,2017-07-26,1.558,True
44_1696007,2017-07-27,0.0,False
44_1696007,2017-07-28,3.147,False
44_1696007,2017-07-29,35.389,False
44_1696007,2017-07-30,132.379,False
44_1696007,2017-07-31,1.221,False
44_1696007,2017-08-01,0.0,False
44_1696007,2017-08-02,5.189,True
44_1696007,2017-08-03,27.505,False
44_1696007,2017-08-04,128.726,False
44_1696007,2017-08-05,51.358,False
44_1696007,2017-08-06,101.579,False
44_1696007,2017-08-07,58.091,False
44_1696007,2017-08-08,101.529,False
44_1696007,2017-08-09,199.116,True
44_1696007,2017-08-10,89.248,False
44_1696007,2017-08-11,166.537,False
44_1696007,2017-08-12,115.686,False
44_1696007,2017-08-13,168.438,False
44_1696007,2017-08-14,119.405,False
44_1696007,2017-08-15,117.885,False
44_1751174,2017-01-01,0.0,False
44_1751174,2017-01-02,275.473,False
44_1751174,2017-01-03,194.977,False
44_1751174,2017-01-04,266.533,True
44_1751174,2017-01-05,88.287,False
44_1751174,2017-01-06,141.036,False
44_1751174,2017-01-07,231.166,False
44_1751174,2017-01-08,191.592,False
44_1751174,2017-01-09,125.217,False
44_1751174,2017-01-10,104.786,False
44_1751174,2017-01-11,211.266,True
44_1751174,2017-01-12,98.716,False
44_1751174,2017-01-13,119.261,False
44_1751174,2017-01-14,175.571,False
44_1751174,2017-01-15,185.289,False
44_1751174,2017-01-16,116.736,False
44_1751174,2017-01-17,117.458,False
44_1751174,2017-01-18,171.884,True
44_1751174,2017-01-19,79.807,False
44_1751174,2017-01-20,111.691,False
44_1751174,2017-01-21,152.09,False
44_1751174,2017-01-22,224.024,False
44_1751174,2017-01-23,131.844,False
44_1751174,2017-01-24,116.784,False
44_1751174,2017-01-25,211.673,True
44_1751174,2017-01-26,93.324,False
44_1751174,2017-01-27,121.553,False
44_1751174,2017-01-28,179.408,False
44_1751174,2017-01-29,235.153,False
44_1751174,2017-01-30,159.063,False
44_1751174,2017-01-31,140.696,False
44_1751174,2017-02-01,299.003,True
44_1751174,2017-02-02,124.502,False
44_1751174,2017-02-03,119.372,False
44_1751174,2017-02-04,203.868,False
44_1751174,2017-02-05,181.826,False
44_1751174,2017-02-06,124.222,False
44_1751174,2017-02-07,103.213,False
44_1751174,2017-02-08,288.673,True
44_1751174,2017-02-09,165.891,False
44_1751174,2017-02-10,190.538,False
44_1751174,2017-02-11,226.435,False
44_1751174,2017-02-12,302.036,False
44_1751174,2017-02-13,198.415,False
44_1751174,2017-02-14,103.913,False
44_1751174,2017-02-15,33.438,True
44_1751174,2017-02-16,49.084,False
44_1751174,2017-02-17,187.468,False
44_1751174,2017-02-18,149.186,False
44_1751174,2017-02-19,0.865,False
44_1751174,2017-02-20,0.744,False
44_1751174,2017-02-21,0.0,False
44_1751174,2017-02-22,117.935,True
44_1751174,2017-02-23,155.626,False
44_1751174,2017-02-24,175.277,False
